Lbol,Phi,Error_Phi,Error_Lbol
47.82625689747042,-8.243172872839969,0.325,0.0
47.62840849501699,-7.492034584949219,0.135,0.1
47.43071466488588,-6.948275628909831,0.075,0.1
47.233201105276486,-6.302516185138459,0.04,0.1
47.03589749023929,-5.826613150995561,0.03,0.1
46.83883797783212,-5.364375162222378,0.045000000000000005,0.1
46.64206174466654,-5.030233156616173,0.04,0.1
46.44561353304664,-4.7434860880541,0.035,0.1
46.24954419035896,-4.538618655281853,0.03,0.1
46.05391117246949,-4.422498762923445,0.03,0.1
45.858778973816285,-4.287190757047157,0.03,0.1
45.66421943715983,-4.249388469921071,0.055,0.1
47.328688529123504,-6.7755008854423755,0.23,0.0
47.170744165270456,-6.01056125359191,0.12,0.07999999999999972
47.01294066788307,-5.686054898523911,0.09,0.08000000000000043
46.85529604599387,-5.344314705436254,0.08,0.07999999999999972
46.69783038991447,-5.1474320890126215,0.06999999999999999,0.08000000000000043
46.54056605103901,-4.936589596381189,0.06999999999999999,0.07999999999999972
46.38352782032062,-4.688109121140329,0.060000000000000005,0.07999999999999972
46.226743099850424,-4.621118814430615,0.060000000000000005,0.08000000000000043
46.07024206048815,-4.470835062925424,0.060000000000000005,0.07999999999999972
45.914057776887134,-4.344425193149497,0.060000000000000005,0.08000000000000043
45.75822632959647,-4.219852184616728,0.060000000000000005,0.07999999999999972
45.602786862324415,-4.2577304154825155,0.06999999999999999,0.07999999999999972
46.660545481073505,-5.036106692268311,0.03297148458942644,0.0
46.77859241703592,-5.219878515072096,0.02022974059157944,-0.060000000000000143
46.896745930375076,-5.481053101256891,0.01943740653198022,-0.059999999999999436
47.01499697491671,-5.75994709894106,0.021773095771824506,-0.060000000000000143
47.13333720491968,-6.016223543756444,0.025169136920476058,-0.060000000000000143
47.251758932362264,-6.343977587540989,0.031189892286253455,-0.060000000000000143
47.370255084781,-6.693564512198779,0.04044351875736995,-0.060000000000000143
47.48881916409265,-7.01657770025489,0.05257675510573833,-0.059999999999999436
