Lbol,Phi,Error_Phi,Error_Lbol
45.415372873999026,-5.069809613671628,0.07322494092836716,0.0
45.512136457532634,-4.936138446953375,0.04833458311682536,-0.05
45.6090797667752,-5.096057557793583,0.05282862174459057,-0.05
45.706191929016406,-5.20168936178005,0.05519445198645533,-0.05
45.80346252967442,-5.31013714237263,0.05924887231005437,-0.05
45.900881620234344,-5.24751055417231,0.05450702191231315,-0.05
45.998439721583495,-5.339953771154818,0.0583100147188722,-0.05
46.09612782328858,-5.330676161424352,0.05584292528985623,-0.05
46.19393737934644,-5.412099402884503,0.057399656673120296,-0.05
46.291860300918515,-5.520444261026734,0.06069437287145862,-0.05
46.389888946529794,-5.5387698741298355,0.060049341796316595,-0.05
46.488016110178606,-5.653158148494703,0.06503497050867345,-0.05
46.586235007766724,-5.845947824541962,0.07672396483299403,-0.05
46.68453926222023,-5.882344913775507,0.07761618110529532,-0.05
46.78292288763218,-6.051402664591865,0.0901696805448544,-0.05
46.88138027272012,-6.368037405719624,0.1288962422689337,-0.05
46.979906163854,-6.283074009978387,0.1702928238116599,-0.05
46.50961662559804,-5.592015065921023,0.32805,0.0
46.11763579411181,-5.213902899367331,0.20350000000000001,0.2
45.727578221542075,-5.159543157083787,0.32805,0.2
45.34002930977245,-4.70093209017678,0.27785000000000004,0.2
45.338099000706976,-4.945508250471676,0.41814499999999977,0.0
45.86189678240916,-5.287754837981236,0.6502350000000001,-0.2699999999999996
47.03313688694194,-6.693256462609862,0.04495500000000007,-0.5970000000000006
47.230437331380074,-7.003906345167295,0.055695000000000265,-0.1
47.42794816643304,-7.499952407474111,0.09068000000000008,-0.1
47.62563965885519,-8.146584931588478,0.17766999999999977,-0.1
47.82348605813958,-8.681677090100417,0.32820499999999986,-0.1
48.02146512283019,-8.912553585155141,0.4181450000000002,-0.1
47.99770129082905,-9.664252597051675,0.41085,0.0
47.55445161127135,-8.15883193445655,0.08489999999999999,0.2240000000000002
47.21069729158044,-7.399625790670715,0.04275,0.1739999999999995
46.91093107690479,-6.652043384859155,0.060750000000000005,0.15200000000000033
46.78095447418362,-5.870105881074061,0.20605,0.06599999999999966
46.52140057071859,-6.238493675650768,0.328,0.13200000000000003
46.03554635940954,-4.921214277310729,0.2041,0.24800000000000041
45.7003606297889,-4.513534650186637,0.24565000000000003,0.1719999999999999
45.31301231103106,-4.241759207626877,0.41755,0.2
46.43894064732519,-5.507298835898242,0.245,0.0
45.85215411717283,-5.117466176952908,0.17775000000000002,0.30000000000000004
45.463731502932454,-4.748694833811384,0.14100000000000001,0.2
45.07828284907973,-4.093627080497463,0.1176,0.2
47.64592581616998,-7.788856371370267,0.45,0.0
47.487745651702085,-7.758250938293026,0.45,0.08000000000000043
47.32967579337367,-7.726159614307148,0.45,0.07999999999999972
