Lbol,Phi,Error_Phi,Error_Lbol
47.43071466488588,-7.8024210369098075,0.325,0.0
47.233201105276486,-8.32292543822411,0.655,0.1
47.03589749023929,-7.1016047611185495,0.135,0.1
46.83883797783212,-6.46901022279481,0.065,0.1
46.64206174466654,-5.9863207508969545,0.045000000000000005,0.1
46.44561353304664,-5.575713526437199,0.03,0.1
46.24954419035896,-5.170335040474379,0.03,0.1
46.05391117246949,-4.832388876822512,0.04,0.1
45.858778973816285,-4.578982328606818,0.04,0.1
45.66421943715983,-4.261486223118117,0.035,0.1
45.470311886491515,-4.119312228476275,0.03,0.1
45.277143018842466,-3.9452481355950324,0.03,0.1
45.084806486661336,-3.858068882900595,0.04,0.1
44.89340210445858,-3.7877553589048114,0.060000000000000005,0.1
44.70303462410108,-3.6031736316805905,0.24,0.1
46.69606997012876,-7.010228116987006,0.45,0.0
46.53880801882283,-5.778833265220582,0.13,0.07999999999999972
46.38177246746052,-5.329645626000223,0.09999999999999999,0.07999999999999972
46.22499074826793,-5.084691654426478,0.09,0.08000000000000043
46.0684930638929,-4.824486908054908,0.08,0.07999999999999972
45.91231252212201,-4.5177447624400395,0.06999999999999999,0.08000000000000043
45.75648523754971,-4.43992809249382,0.06999999999999999,0.07999999999999972
45.60105038826739,-4.156678539773981,0.060000000000000005,0.07999999999999972
45.446050214266585,-4.0651510329075755,0.060000000000000005,0.08000000000000043
45.29152994331292,-3.9780105176022307,0.060000000000000005,0.07999999999999972
45.13753762979478,-4.00155374881694,0.06999999999999999,0.08000000000000043
44.984123892766235,-3.967536682449466,0.06999999999999999,0.07999999999999972
45.95510735385051,-4.6103411786558,0.2546869535748433,0.0
46.07228040538818,-4.637564189819521,0.039955202642252934,-0.060000000000000143
46.1896313169902,-5.000677643363679,0.020861125671553397,-0.060000000000000143
46.3071459974332,-5.277803716299088,0.024254113688628058,-0.059999999999999436
46.424811283818435,-5.477535659064828,0.027338637477521514,-0.060000000000000143
46.54261491181812,-5.705231266424141,0.03178453732502339,-0.060000000000000143
46.660545481073505,-6.047188662121254,0.04122711421442093,-0.060000000000000143
46.77859241703592,-6.341790862089252,0.05237988554100847,-0.060000000000000143
46.896745930375076,-6.613543504372461,0.0659992123430768,-0.059999999999999436
47.01499697491671,-6.968051585390812,0.09163137795393327,-0.060000000000000143
47.13333720491968,-7.257123206297839,0.12094037374795906,-0.060000000000000143
47.251758932362264,-7.79262402251489,0.21870000351684937,-0.060000000000000143
47.370255084781,-7.822471422203019,0.21870000351684937,-0.060000000000000143
47.48881916409265,-8.249619838054302,0.39350530065173595,-0.059999999999999436
46.0355543754658,-4.737414179374719,0.3931909508863052,0.0
45.6459710404692,-4.660566750063613,0.39256438539823146,0.2
45.259034341894086,-4.07741316242223,0.20137895436609887,0.2
44.87546957867039,-3.7623972857184316,0.28119497705521534,0.2
47.173900915965085,-7.408140950111446,0.20295804315369118,0.0
47.05553193085257,-6.7902101970699995,0.10898263631719887,-0.05999999999999961
46.93724942523106,-6.571540716521127,0.09077385316329559,-0.05999999999999961
46.819061514704664,-6.19240007361935,0.06487307741579654,-0.0600000000000005
46.70097700064545,-5.823148700235482,0.047152423592019474,-0.05999999999999961
46.583005412981976,-5.6642899788356385,0.04256968764185716,-0.0600000000000005
46.465157052571854,-5.406503732277662,0.03511081291339058,-0.05999999999999961
46.3474430323978,-5.170424056318157,0.03007040207035743,-0.05999999999999961
46.2298753166784,-5.016659082849262,0.03122135431270865,-0.0600000000000005
46.11246675682567,-4.915611255735183,0.047879943831748255,-0.05999999999999961
45.99523112301574,-4.787269585156895,0.0690475328577854,-0.0600000000000005
45.878183129971234,-4.491154345439105,0.4651240337103974,-0.0600000000000005
46.813154757141426,-6.196196707274759,0.20836180390225253,0.0
46.71474789802279,-5.74347539246833,0.1201659683021344,-0.04999999999999982
46.61641864733705,-5.59727564934,0.10431045403168589,-0.04999999999999982
46.51817287414519,-5.524688194736328,0.10197143507827795,-0.04999999999999982
46.420016833654806,-5.343821791682196,0.0908958565500957,-0.04999999999999982
46.321957183317224,-5.0446895977172765,0.07332711819538482,-0.05000000000000071
46.22400099804058,-5.043571695390363,0.07914064582042986,-0.04999999999999982
46.126155784199426,-4.849212374651659,0.07063073066356415,-0.04999999999999982
46.028429492082594,-4.664894624873989,0.06423525572830358,-0.04999999999999982
45.93083052638173,-4.598734054674414,0.06099456808031732,-0.04999999999999982
45.83336775428533,-4.533558101452628,0.05763547047784345,-0.05000000000000071
45.736050510707315,-4.401580905921944,0.051652529214089894,-0.04999999999999982
45.63888860014884,-4.355821307525672,0.05246025040988667,-0.04999999999999982
45.54189229466691,-4.215380228042845,0.05051276305939406,-0.04999999999999982
45.445072327408056,-4.3978184992893805,0.07398953922957972,-0.04999999999999982
45.3484398811603,-4.136032102192936,0.0841340916529053,-0.05000000000000071
45.25200657138606,-3.9009110358555503,0.20795053545258207,-0.04999999999999982
44.724241765990584,-3.826494314325075,0.21000000000000002,0.0
45.32034125854347,-4.0969559923496055,0.21000000000000002,0.22500000000000142
45.78977970619749,-4.464280966958727,0.21000000000000002,0.17499999999999716
46.534934845056355,-5.578991046982271,0.224,0.27500000000000213
47.28634500150412,-7.274489845873629,0.26,0.2749999999999986
48.00039845015364,-8.973771155430448,0.31,0.26000000000000156
43.75612191694893,-2.8728603152428662,0.21000000000000002,0.0
45.0542436260761,-3.7019360841811286,0.21000000000000002,0.5
46.398902742227946,-5.5251261815447315,0.21000000000000002,0.5
47.76666453190977,-8.697818733421167,0.34,0.5
43.563290933812226,-3.3656823747140905,0.21000000000000002,0.0
44.19939760470395,-3.9173739485484016,0.26,0.25
44.85179268546909,-4.068675244577239,0.26,0.25
45.516846617545546,-4.346471008154839,0.26,0.25
46.19108662125961,-4.895356629761933,0.36,0.25
46.871651307649564,-6.513176262448357,0.36,0.25
47.55640946805105,-7.551851191033606,0.41000000000000003,0.25
43.20993027759589,-2.9031461278280775,0.19985533312646853,0.0
43.677182244298436,-3.3898605901816636,0.1581183167305209,0.1875
44.15505901753814,-3.518379785979925,0.10247889920763063,0.1875
44.64224518246289,-3.766907278127364,0.09616905379825312,0.1875
45.1372119049694,-4.034188544528405,0.11160701683141715,0.1875
45.63841716862839,-4.51396392137357,0.18834223150405305,0.1875
46.14445414165593,-4.8711546852494685,0.24012354873855268,0.1875
46.65413082661796,-5.823953227433117,0.27957864937896315,0.1875
47.16649111572818,-7.247487836222769,0.2795784176670473,0.1875
47.68079840948382,-8.606458588159809,0.6595486548983633,0.1875
41.80717734046684,-2.3257278695845915,0.6053663166939913,0.0
42.092818592746475,-2.4148078956416654,0.22058235610612398,0.125
42.38350178107563,-2.5116865173685294,0.14237235666748527,0.125
42.679401995923676,-2.782578386552474,0.11712414712268247,0.125
