Lbol,Phi,Error_Phi,Error_Lbol
45.338099000706976,-5.656993563255238,0.6502350000000001,0.0
45.86189678240916,-5.788072513569406,0.6502350000000001,-0.2699999999999996
47.03313688694194,-7.253636064083981,0.05293499999999995,-0.5970000000000006
47.230437331380074,-7.613530577594599,0.05701500000000003,-0.1
47.42794816643304,-7.981661662449012,0.07943999999999972,-0.1
47.62563965885519,-8.39081915495786,0.11755499999999962,-0.1
47.82348605813958,-8.977407548674314,0.2214199999999995,-0.1
48.02146512283019,-9.793181389853483,0.6502350000000006,-0.1
47.99770129082905,-10.335993954584724,0.41085,0.0
47.55445161127135,-8.832489299280427,0.08489999999999999,0.2240000000000002
47.21069729158044,-8.074145004887008,0.04275,0.1739999999999995
46.91093107690479,-7.324471238426122,0.060750000000000005,0.15200000000000033
46.78095447418362,-6.53981682006084,0.20605,0.06599999999999966
46.52140057071859,-6.897971647233226,0.328,0.13200000000000003
46.03554635940954,-5.553512651119678,0.2041,0.24800000000000041
45.7003606297889,-5.1358418816549465,0.24565000000000003,0.1719999999999999
45.31301231103106,-4.859092535215471,0.41755,0.2
45.859948134894154,-5.790018133035986,0.6516506143517755,0.0
46.43894064732519,-6.212614356268262,0.245,0.0
45.85215411717283,-5.793496514104423,0.17775000000000002,0.30000000000000004
45.463731502932454,-5.418073046847659,0.14100000000000001,0.2
45.07828284907973,-4.7573353002753995,0.1176,0.2
47.811611327088244,-9.187435356841565,0.32805,0.0
47.6137735622217,-8.919874103779742,0.245,0.1
47.41609214575805,-8.142621040812532,0.09634999999999999,0.1
47.39633357021296,-8.027572620028876,0.41785000000000005,0.010000000000000142
47.218593053433246,-7.779620159341636,0.07125,0.08999999999999986
47.1791176765501,-7.4088849406842785,0.245,0.020000000000000285
47.021306273318174,-7.4244718646808545,0.075,0.07999999999999972
46.96216667204416,-7.407562536964876,0.245,0.03000000000000043
46.745528125049425,-6.974347543143867,0.16805,0.10999999999999943
46.52925725072099,-6.739664958683017,0.1361,0.11000000000000015
46.31341778993506,-6.453640221597454,0.14100000000000001,0.11000000000000015
47.13987223405292,-7.4193154779960535,0.2925840637302388,0.0
46.70639758963464,-6.734240058656762,0.22659091414476618,0.2200000000000003
46.35284589322069,-6.317283762975703,0.15450656374641603,0.17999999999999972
46.078753876655085,-6.315352162640668,0.24661107439057228,0.14000000000000057
45.78616078125646,-6.242751006515843,0.30431811080769067,0.15000000000000002
47.01499697491671,-7.534998715014267,0.11201663749389089,0.0
47.13333720491968,-7.515345009246716,0.05490848357380184,-0.060000000000000143
47.251758932362264,-7.74598408632844,0.06496605795395481,-0.060000000000000143
47.370255084781,-7.997853749715541,0.08106178735730495,-0.060000000000000143
47.48881916409265,-8.22791105133832,0.09972267892223051,-0.059999999999999436
47.60744520673237,-8.68401895963067,0.16018588460296201,-0.060000000000000143
47.72612774535594,-8.823272365829634,0.1829537147173277,-0.060000000000000143
48.183971510686476,-9.367597372014028,1.3933891752555196,0.0
48.00966105514839,-9.708930978946158,0.2974087049157037,0.08799999999999955
47.811689332451586,-9.162983770542668,0.16556555734893164,0.1
47.61385151060186,-8.844723455473972,0.11342882899998162,0.1
47.41617002764391,-8.4040713482586,0.08025869188026057,0.1
47.64810097967039,-8.116528690066318,0.17394159748480992,0.0
47.52945498993454,-8.022726190575536,0.16280731402804946,-0.05999999999999961
47.41086903632079,-7.5277909662971725,0.09989895775397312,-0.05999999999999872
47.29234890815285,-7.551773366471766,0.1067355357455063,-0.0600000000000005
47.173900915965085,-7.2346391643648085,0.5482928397852525,-0.0600000000000005
45.75744732610713,-5.336605051590249,0.4350000000000003,0.0
44.19939760470395,-4.2984111156683715,0.71,0.0
44.85179268546909,-4.538560045879692,0.46,0.25
45.516846617545546,-4.39303597058767,0.41000000000000003,0.25
46.19108662125961,-5.25695546443383,0.31,0.25
46.871651307649564,-5.969918313243932,0.46,0.25
44.560464737925585,-5.129271397529638,0.45378425892953866,0.0
44.888854110764115,-5.227214944343877,0.34992114731515245,0.125
45.22035315059766,-5.446388926888585,0.29915695076801696,0.125
45.55451183165563,-5.314679602837898,0.16537648772966684,0.125
45.8909117110342,-5.525349411061801,0.16615550303683535,0.125
46.229176220039236,-5.795503019647056,0.17811589453789956,0.125
46.56897539943528,-6.133549141731585,0.21712672820475665,0.125
46.910026350032865,-7.038614303122002,0.5762732633981476,0.125
44.560464737925585,-4.908410179411296,1.5047920538442374,0.0
44.888854110764115,-5.492517603168053,1.6937920950053813,0.125
45.22035315059766,-5.502877712164175,0.5670972310808546,0.125
45.55451183165563,-5.326091202088165,0.25962190114974804,0.125
45.8909117110342,-5.43859880495424,0.18467618668569208,0.125
46.229176220039236,-5.805187522645559,0.18463691662341808,0.125
46.56897539943528,-6.25517036513873,0.24244339915132573,0.125
46.910026350032865,-6.8817173575922235,0.43850653307684584,0.125
45.0542436260761,-5.187457790741373,0.17549660952071222,0.0
46.02032021389948,-6.032698933249326,0.3207938794514875,0.0
46.69858653765769,-6.521179152664967,0.26402057765295495,0.24965815663008328
47.24467839491025,-7.4296907715951,0.18838053870797578,0.19974139854316064
47.863225950999045,-8.569314057776614,0.18837068912266397,0.22533197970915353
45.97193836597985,-5.664671788212286,0.41872517275590115,0.0
47.50575312227893,-8.47836578944132,0.36873220191819844,0.5625
43.95951778299196,-4.6965463504766625,0.368730881575311,-1.3250000000000028
44.96814763671142,-5.89584845825156,0.36873158712720744,0.38750000000000284
45.97193836597985,-6.037610683814985,0.3938041224131019,0.375
47.50575312227893,-7.969771717402808,0.4187251315143061,0.5625
49.22714239289474,-9.811482081298635,0.3687314098585033,0.625
45.06137135447203,-3.950038489215924,0.428,0.0
47.088299315487674,-6.596896651716958,0.458,0.75
47.25112354686462,-7.347303507510799,0.39713127042732865,0.0
46.85671632543639,-6.641618955358851,0.214272192584809,-0.1999999999999993
