Lbol,Phi,Error_Phi,Error_Lbol
46.769144615260714,-5.228401534936701,0.6536500000000001,0.0
46.376158845066755,-4.99875740241169,0.41785000000000005,0.2
45.98477356021719,-4.718693443445358,0.32805,0.2
45.59549729463199,-4.302613874487024,0.27785000000000004,0.2
45.20895568509834,-4.036884067961121,0.32805,0.2
47.487332131435146,-6.772584404987127,0.18000000000000002,0.0
47.329262579677284,-6.410076331911651,0.13,0.07999999999999972
47.17131773451541,-6.257298577593675,0.12,0.07999999999999972
47.01351369396967,-6.025469421647487,0.09999999999999999,0.08000000000000043
46.85586845983656,-5.7564132728945445,0.09,0.07999999999999972
46.698402114541615,-5.471160689757405,0.08,0.08000000000000043
46.54113700093906,-5.279464309737028,0.06999999999999999,0.07999999999999972
46.384097900802445,-5.138501900546153,0.06999999999999999,0.07999999999999972
46.227312206440416,-4.988165500267368,0.06999999999999999,0.08000000000000043
46.07081007839275,-4.912583730782886,0.06999999999999999,0.07999999999999972
45.91462458055513,-4.812216977495426,0.06999999999999999,0.08000000000000043
47.57817866406825,-7.535294875167394,0.6536500000000001,0.0
47.495144372671525,-7.206459627875464,0.245,0.042000000000000176
47.3923820759583,-6.632974791258638,0.1074,0.0519999999999996
47.26992367996585,-6.432804745808769,0.08605,0.06200000000000046
47.15149009641418,-6.044772189587095,0.06055,0.060000000000000143
47.04496837967852,-5.880491722114426,0.0516,0.053999999999999916
46.922753093776876,-5.760354594485454,0.04795,0.06199999999999975
46.804577372516164,-5.56622895896566,0.043750000000000004,0.060000000000000143
46.69044009917165,-5.411248126378513,0.0409,0.05799999999999983
46.568549127010435,-5.324642698544392,0.0391,0.06200000000000046
46.45071662321049,-5.25749957463671,0.0382,0.059999999999999436
46.33301988010202,-5.128765722559878,0.03615,0.060000000000000143
46.21547096882778,-5.061899990595907,0.03835,0.060000000000000143
46.1059034504688,-4.9793755392584025,0.039650000000000005,0.05600000000000023
47.9066222771488,-7.615925723420421,0.6536500000000001,0.0
47.64146198599344,-7.248794388436634,0.41785000000000005,0.13399999999999965
47.51491177523341,-7.215795186456173,0.41785000000000005,0.06400000000000006
47.408188495585485,-7.187342309492731,0.41785000000000005,0.053999999999999916
47.285720515239944,-6.5012404838565025,0.17775000000000002,0.06200000000000046
47.16727675546813,-6.382158262736326,0.1598,0.059999999999999436
47.04891240458641,-5.993666037697393,0.10529999999999999,0.060000000000000143
46.922753093776876,-5.854497557974221,0.09335,0.06400000000000006
46.80063993061145,-5.728452892743713,0.08399999999999999,0.06199999999999975
46.686506176196545,-5.5655902443919985,0.07245,0.058000000000000544
46.56461931035496,-5.541014703210693,0.07245,0.06199999999999975
46.45464225061319,-5.310417067850436,0.05845,0.05600000000000023
46.32909913185982,-5.271100329029251,0.057600000000000005,0.06400000000000006
46.660545481073505,-5.541214703729399,0.04377994139168461,0.0
46.77859241703592,-5.684412352318164,0.02438610143844743,-0.060000000000000143
46.896745930375076,-5.913922608856996,0.024485894853732974,-0.059999999999999436
47.01499697491671,-6.100708808463674,0.026710851178388,-0.060000000000000143
47.13333720491968,-6.2759452309029085,0.02866601534093837,-0.060000000000000143
47.251758932362264,-6.488920459100614,0.03249948677098912,-0.060000000000000143
47.370255084781,-6.731029732995279,0.038144379626417584,-0.060000000000000143
47.48881916409265,-6.986835133137911,0.04629054625141759,-0.059999999999999436
47.60744520673237,-7.303948493307862,0.06008453820276859,-0.060000000000000143
47.72612774535594,-7.540282546063203,0.07381075678254699,-0.060000000000000143
47.07257857072955,-5.8140986739148754,0.2153,0.0
46.875470847076826,-5.9107889137699265,0.235,0.1
46.67863871089226,-5.483529412612971,0.15700000000000003,0.1
46.4821258278635,-5.200683009750329,0.1182,0.1
46.28598187019655,-5.0239139721146175,0.10675,0.1
46.09026302924756,-4.831906126941115,0.09505,0.1
46.80828593641901,-5.494974954375646,0.3925210885305799,0.0
46.41516460055293,-5.1043704023533465,0.24848455559242333,0.2
46.02359930137041,-4.903693397148607,0.25495157260825985,0.2
48.004348311053775,-8.109120221061893,0.29398603170003024,0.0
47.88555229174412,-7.847515149912305,0.1848244353841817,-0.05999999999999961
47.7668016996971,-7.554589901682375,0.3499110631426119,-0.0600000000000005
47.64810097967039,-7.390455568466682,0.1524400541075103,-0.060000000000001386
47.52945498993454,-7.055145246703899,0.24162670975809603,-0.05999999999999961
47.41086903632079,-6.698758728937357,0.1562395592332936,-0.05999999999999872
47.29234890815285,-6.441494410173781,0.12542065625410567,-0.0600000000000005
47.173900915965085,-6.363663017102011,0.13332779357119673,-0.0600000000000005
45.051179792345074,-4.33329348687578,0.41000000000000003,0.0
45.43639018078852,-4.084485386991713,0.26,0.20000000000000018
45.82462587885165,-5.085707364853129,0.71,0.20000000000000018
46.21521316795112,-4.535887764315227,0.21000000000000002,0.20000000000000018
46.60759600860368,-5.102460020020531,0.51,0.1999999999999993
47.00133096428543,-4.954329199182126,0.31,0.20000000000000018
46.30274938919056,-4.717201210444991,0.107,0.0
46.498927016664,-4.858967013887324,0.135,0.09999999999999964
46.695469070946395,-5.07072373107721,0.165,0.10000000000000053
46.89232641449732,-5.389807916990242,0.186,0.09999999999999964
47.089455870598485,-5.8490637950148665,0.279,0.09999999999999964
47.28681967942052,-5.736028448308101,0.24400000000000002,0.10000000000000053
46.86690437685579,-5.601825096569182,0.135,0.0
47.06400094610478,-6.062549738896665,0.11000000000000008,0.09999999999999964
47.261336456045456,-6.275505306009503,0.0974999999999999,0.10000000000000053
47.53794468265787,-7.11162477243338,0.18499999999999983,0.1399999999999988
45.35387571973461,-3.9970030588682244,0.10999999940395355,0.0
45.74152605475755,-4.3689072734064025,0.10999999940395355,0.20000000000000018
46.13166200626239,-4.774151300191183,0.1600000113248825,0.20000000000000018
46.523702409623326,-5.229672055166471,0.25999999046325684,0.20000000000000018
46.917180752433325,-5.336189260415953,0.3100000023841858,0.20000000000000018
45.924660070548796,-5.083146551148084,0.51,0.0
46.944190751957365,-5.712983989522008,0.31,0.375
48.04167057056532,-7.9745091443388345,0.41000000000000003,0.40000000000000213
49.006317288629496,-9.98595916208686,0.81,0.34999999999999787
46.05983262448907,-4.787915959725245,0.21000000000000002,0.0
47.080945133472994,-6.07606581107601,0.26,0.375
43.563290933812226,-4.184695983682213,0.81,0.0
44.19939760470395,-4.248631947939482,0.71,0.25
44.85179268546909,-4.512416991282182,0.81,0.25
45.516846617545546,-4.6565377475938625,0.26,0.25
46.19108662125961,-4.792311486815755,0.21000000000000002,0.25
46.871651307649564,-5.373897387313844,0.36,0.25
47.55640946805105,-6.596666185157846,0.46,0.25
44.06844021013758,-3.887360770115042,0.6448149999999999,0.0
44.72061633594783,-3.9387199659724077,0.221595,0.25106999999999857
45.37594023285257,-4.625629152392776,0.201125,0.24719500000000139
46.051687374686864,-4.891960483885285,0.20795000000000008,0.2511749999999999
46.734517348646975,-5.38642170388119,0.17382499999999967,0.2512350000000012
47.757320499386076,-7.979376975398923,0.31033999999999984,0.37337499999999935
49.14388011489551,-10.387464727307393,0.6379849999999998,0.5032399999999981
50.52175622315232,-11.819877231810171,0.6379900000000005,0.49865000000000137
44.15505901753814,-3.615515591575496,0.2606926433369017,0.0
44.64224518246289,-4.05988461897809,0.16738466271384955,0.1875
45.1372119049694,-4.507043919587917,0.11388552593666755,0.1875
45.63841716862839,-4.6611641093208505,0.09561676798617812,0.1875
46.14445414165593,-5.06540340205533,0.1363800234573882,0.1875
46.65413082661796,-5.2765353423167545,0.1279586401546371,0.1875
47.16649111572818,-6.591320780245914,0.3100971655691558,0.1875
43.59853866035385,-3.913213960735055,0.36193397495692525,0.0
43.91486722133352,-4.289691467576824,0.3046036610104659,0.125
44.23565002492526,-4.278770093727081,0.18872867200308874,0.125
44.560464737925585,-4.37155291974714,0.13839783944701645,0.125
44.888854110764115,-4.382922836713388,0.09773386028411689,0.125
45.22035315059766,-4.416777726661109,0.07513332467074972,0.125
45.55451183165563,-4.4179512459283465,0.0658317930059693,0.125
45.8909117110342,-4.656147592120455,0.07368012736748474,0.125
46.229176220039236,-4.80647116138612,0.08793330664221498,0.125
46.56897539943528,-4.974857082957573,0.08670231300757945,0.125
46.910026350032865,-5.814745727366187,0.14134782701038584,0.125
47.25209076302602,-6.570063318378329,0.1987433375863754,0.125
47.59497073203069,-7.450991584458786,0.4214942429542521,0.125
47.938503775518356,-8.227253695911259,1.0212933949137863,0.125
44.23565002492526,-4.087498136763092,0.5208012156225343,0.0
44.560464737925585,-4.240187325508737,0.24543093836800467,0.125
44.888854110764115,-4.390802731719072,0.17801909550179418,0.125
45.22035315059766,-4.405204777530931,0.11026040179690376,0.125
45.55451183165563,-4.446689612333491,0.08649113811249241,0.125
45.8909117110342,-4.633721279312451,0.07478553531520292,0.125
46.229176220039236,-4.7770259939367685,0.07360329903206096,0.125
46.56897539943528,-5.06887401760082,0.08694149623505897,0.125
46.910026350032865,-5.764926885714525,0.1411974499972526,0.125
47.25209076302602,-6.651336042896791,0.2692654276398134,0.125
47.59497073203069,-7.520270579195059,0.43367744627775084,0.125
47.938503775518356,-8.129805760644746,0.651549485771451,0.125
46.080132349658264,-4.601795813880365,0.36168212621705575,0.0
46.41929387977644,-5.056483436868462,0.2541186298125615,0.125
46.75982596518342,-5.6096530539340375,0.2035960075694081,0.125
47.10147111637671,-6.285192030779102,0.1899249795319491,0.125
47.44401423439028,-7.240182345347963,0.29047571867119326,0.125
47.78727788502299,-7.785027968769661,0.3641123635305903,0.125
44.55393185869912,-4.078271393681316,0.2485606273598313,0.0
45.40049607535673,-4.267055292263195,0.09629001853342366,0.3200000000000003
46.263092110067845,-4.950896996136263,0.16051499783199064,0.3200000000000003
47.13568822586712,-6.595700224672193,0.29597377376667944,0.3200000000000003
48.01415503663821,-8.172382009178522,0.392775685337863,0.3200000000000003
44.345657114468565,-4.083666815547022,0.1540325092498065,0.0
44.92187168745103,-4.094677393927317,0.08880392668083402,0.22000000000000242
45.26032035623726,-4.059036840980584,0.09815817020978533,0.12749999999999773
45.427245684350716,-4.347832257564952,0.09804562952784067,0.0625
45.594769320905755,-4.3829461930202696,0.06710385465457878,0.0625
45.76284069403212,-4.551017076749907,0.06225359737928903,0.0625
45.93141194432444,-4.565905533889645,0.05257506590344518,0.0625
46.10043808694536,-4.765052497139422,0.058455006504028566,0.0625
46.26987709816962,-4.866614102373341,0.05330263206341556,0.0625
